"date","county","county.1","date.1","total.contacts","completed.21d.total","incomplete.dead","under.followup","new.on.day","healthy.on.day","ill.on.day","unvisited.on.day","unseen.on.day","completed.21d.followup","tracers.on.day","population","alive.non.case","alive.suspect","alive.probable","alive.confirm","cum.non.case","cum.suspect","cum.probable","cum.confirm","cum.dead.suspect","cum.dead.probable","cum.dead.confirmed","CFR"
2014-12-12,"Kailahun","Kailahun",2014-12-12,3554,3034,NA,520,11,520,0,NA,0,0,100,465048,1,0,0,1,347,18,32,564,4,35,228,40.4
2014-12-12,"Kambia","Kambia",2014-12-12,856,698,NA,158,11,157,1,NA,0,0,100,341690,7,0,0,4,124,25,0,92,6,9,31,33.7
2014-12-12,"Kenema","Kenema",2014-12-12,3329,3083,NA,11,0,11,0,NA,0,0,100,653013,8,2,0,0,1192,123,0,494,5,0,261,52.8
2014-12-12,"Koinadugu","Koinadugu",2014-12-12,255,227,NA,28,0,28,0,NA,0,0,100,335471,0,0,0,0,108,25,32,89,0,32,29,32.6
2014-12-12,"Kono","Kono",2014-12-12,1313,1017,NA,296,0,296,0,NA,0,71,100,325003,1,0,0,0,163,111,1,123,2,19,51,41.5
2014-12-12,"Moyamba","Moyamba",2014-12-12,1740,1617,NA,123,13,123,0,NA,0,4,100,278119,6,2,0,0,325,68,1,171,9,20,45,26.3
2014-12-12,"National","National",2014-12-12,54968,35037,NA,17553,625,17309,56,NA,110,545,98,6348350,170,23,0,60,8722,1516,79,6557,158,208,1910,29.1
2014-12-12,"Port Loko","Port Loko",2014-12-12,8389,2194,NA,6195,33,6138,17,NA,40,26,98,557978,23,3,0,10,997,261,1,991,74,1,262,26.4
2014-12-12,"Pujehun","Pujehun",2014-12-12,1222,1222,NA,0,0,0,0,NA,0,0,100,335574,0,1,0,0,30,17,0,31,3,2,16,51.6
2014-12-12,"Tonkolili","Tonkolili",2014-12-12,3283,2220,NA,1063,0,1060,0,NA,3,0,100,434937,11,0,0,1,351,84,4,391,4,21,93,23.8
2014-12-12,"Western area rural","Western area rural",2014-12-12,7944,5599,NA,1793,218,1765,28,NA,0,0,98,263619,18,4,0,9,1111,183,0,929,12,2,233,25.1
2014-12-12,"Western area urban","Western area urban",2014-12-12,13882,7647,NA,4644,187,4494,5,NA,67,357,98,1040888,51,6,0,18,2343,354,1,1481,8,4,336,22.7
2014-12-13,"Bo","Bo",2014-12-13,2042,1235,NA,807,151,803,4,NA,0,0,100,654142,8,3,0,2,684,121,1,293,8,43,89,30.4
2014-12-13,"Bombali","Bombali",2014-12-13,6925,5079,NA,1846,152,1845,0,NA,1,0,99,494139,0,0,0,1,882,120,6,907,22,19,237,26.1
2014-12-13,"Bonthe","Bonthe",2014-12-13,307,165,NA,142,0,142,0,NA,0,0,100,168729,12,1,0,0,85,10,0,4,1,1,4,100
2014-12-13,"Kailahun","Kailahun",2014-12-13,3554,3034,NA,520,0,520,0,NA,0,100,NA,465048,2,0,0,1,349,18,32,565,4,35,228,40.4
2014-12-13,"Kambia","Kambia",2014-12-13,856,698,NA,158,0,157,0,NA,1,0,99,341690,8,1,0,2,132,26,0,94,6,9,32,34
2014-12-13,"Kenema","Kenema",2014-12-13,3329,3083,NA,11,0,11,0,NA,0,0,100,653013,1,1,0,0,1193,124,0,494,5,0,261,52.8
2014-12-13,"Koinadugu","Koinadugu",2014-12-13,255,227,NA,28,0,28,0,NA,0,0,100,335471,8,4,0,0,116,29,32,89,0,32,32,36
2014-12-13,"Kono","Kono",2014-12-13,1313,1017,NA,296,0,296,0,NA,0,0,100,325003,0,0,0,0,163,111,1,123,2,19,51,41.5
2014-12-13,"Moyamba","Moyamba",2014-12-13,1740,1617,NA,123,0,123,0,NA,0,0,100,278119,6,0,0,0,331,68,1,171,9,20,45,26.3
2014-12-13,"National","National",2014-12-13,55639,35983,NA,17129,901,16997,22,NA,96,946,99,6348350,115,14,0,35,8837,1530,79,6592,158,208,1952,29.6
2014-12-13,"Port Loko","Port Loko",2014-12-13,8505,2340,NA,6165,116,6138,0,NA,13,146,99,557978,18,2,0,7,1015,263,1,998,74,1,267,26.8
2014-12-13,"Pujehun","Pujehun",2014-12-13,1222,1222,NA,0,0,0,0,NA,0,0,0,335574,0,0,0,0,30,17,0,31,3,2,16,51.6
2014-12-13,"Tonkolili","Tonkolili",2014-12-13,3283,2220,NA,1063,0,1060,0,NA,3,0,99,434937,10,0,0,2,361,84,4,393,4,21,94,23.9
2014-12-13,"Western area rural","Western area rural",2014-12-13,8260,5871,NA,1968,316,1965,1,NA,2,272,98,263619,7,2,0,5,1118,185,0,934,12,2,242,25.9
2014-12-13,"Western area urban","Western area urban",2014-12-13,14048,8175,NA,4002,166,3909,17,NA,76,528,98,1040888,35,0,0,15,2378,354,1,1496,8,4,354,23.7
2014-12-14,"Bo","Bo",2014-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654142,14,1,0,4,698,122,1,297,8,43,90,30.3
2014-12-14,"Bombali","Bombali",2014-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494139,13,0,0,0,895,120,6,907,22,19,240,26.5
2014-12-14,"Bonthe","Bonthe",2014-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168729,0,0,0,0,85,10,0,4,1,1,4,100
2014-12-14,"Kailahun","Kailahun",2014-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465048,2,0,0,0,351,18,32,565,4,35,228,40.4
2014-12-14,"Kambia","Kambia",2014-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341690,1,0,0,2,133,26,0,96,6,9,33,34.4
2014-12-14,"Kenema","Kenema",2014-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,653013,18,1,0,1,1211,125,0,495,5,0,261,52.7
2014-12-14,"Koinadugu","Koinadugu",2014-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335471,0,0,0,0,116,29,32,89,0,32,32,36
2014-12-14,"Kono","Kono",2014-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325003,0,0,0,1,163,111,1,124,2,19,51,41.1
2014-12-14,"Moyamba","Moyamba",2014-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278119,1,1,0,2,332,69,1,173,9,20,46,26.6
2014-12-14,"National","National",2014-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6348350,126,26,0,46,8963,1556,79,6638,158,208,1999,30.1
2014-12-14,"Port Loko","Port Loko",2014-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557978,0,1,0,0,1015,264,1,998,74,1,278,27.9
2014-12-14,"Pujehun","Pujehun",2014-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335574,0,0,0,0,30,17,0,31,3,2,16,51.6
2014-12-14,"Tonkolili","Tonkolili",2014-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434937,12,0,0,3,373,84,4,396,4,21,98,24.7
2014-12-14,"Western area rural","Western area rural",2014-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263619,20,6,0,3,1138,191,0,937,12,2,248,26.5
2014-12-14,"Western area urban","Western area urban",2014-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040888,45,16,0,30,2423,370,1,1526,8,4,374,24.5
2014-12-15,"Bo","Bo",2014-12-15,2042,1235,NA,807,151,803,4,NA,0,0,100,654142,10,1,0,0,708,123,1,297,8,43,90,30.3
2014-12-15,"Bombali","Bombali",2014-12-15,6925,5303,NA,1622,0,1621,1,NA,0,53,99,494139,15,1,0,2,910,121,6,909,22,19,246,27.1
2014-12-15,"Bonthe","Bonthe",2014-12-15,307,165,NA,142,0,142,0,NA,0,0,100,168729,0,0,0,0,85,10,0,4,1,1,4,100
2014-12-15,"Kailahun","Kailahun",2014-12-15,3554,3034,NA,520,0,520,0,NA,0,0,100,465048,2,0,0,0,353,18,32,565,4,35,228,40.4
2014-12-15,"Kambia","Kambia",2014-12-15,881,758,NA,123,25,122,1,NA,0,60,99,341690,0,0,0,1,133,26,0,97,6,9,33,34
2014-12-15,"Kenema","Kenema",2014-12-15,3247,3083,NA,29,18,29,0,NA,0,0,100,653013,8,0,0,0,1219,125,0,495,5,0,261,52.7
2014-12-15,"Koinadugu","Koinadugu",2014-12-15,255,227,NA,28,0,28,0,NA,0,0,100,335471,13,0,0,0,129,29,32,89,0,32,32,36
2014-12-15,"Kono","Kono",2014-12-15,1437,1033,NA,404,69,392,12,NA,0,0,100,325003,0,0,0,0,163,111,1,124,2,19,53,42.7
2014-12-15,"Moyamba","Moyamba",2014-12-15,1740,1642,NA,98,0,98,0,NA,0,25,100,278119,8,0,0,0,340,69,1,173,9,20,47,27.2
2014-12-15,"National","National",2014-12-15,55639,35983,NA,17129,901,16997,22,NA,96,946,99,6348350,154,19,0,64,9117,1575,79,6702,158,208,2051,30.6
2014-12-15,"Port Loko","Port Loko",2014-12-15,8505,2340,NA,6165,0,6152,0,NA,13,0,99,557978,22,6,0,20,1037,270,1,1018,74,1,284,27.9
2014-12-15,"Pujehun","Pujehun",2014-12-15,1222,1222,NA,0,0,0,0,NA,0,0,0,335574,0,0,0,0,30,17,0,31,3,2,16,51.6
2014-12-15,"Tonkolili","Tonkolili",2014-12-15,3283,2220,NA,1063,0,1060,0,NA,3,0,99,434937,5,1,0,4,378,85,4,400,4,21,104,26
2014-12-15,"Western area rural","Western area rural",2014-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263619,12,4,0,10,1150,195,0,947,12,2,260,27.5
2014-12-15,"Western area urban","Western area urban",2014-12-15,14086,8763,NA,3496,38,3428,6,NA,23,51,98,1040888,59,6,0,27,2482,376,1,1553,8,4,393,25.3
2014-12-16,"Bo","Bo",2014-12-16,2020,1275,NA,745,0,745,0,NA,0,17,100,654142,12,1,0,0,720,124,1,297,8,43,91,30.6
2014-12-16,"Bombali","Bombali",2014-12-16,6951,5303,NA,1648,26,1646,2,NA,0,53,98,494139,13,0,0,1,923,121,6,910,22,19,248,27.3
2014-12-16,"Bonthe","Bonthe",2014-12-16,307,165,NA,142,0,142,0,NA,0,0,100,168729,0,0,0,0,85,10,0,4,1,1,4,100
2014-12-16,"Kailahun","Kailahun",2014-12-16,3554,3034,NA,520,0,520,0,NA,0,0,100,465048,2,0,0,0,355,18,32,565,4,35,228,40.4
2014-12-16,"Kambia","Kambia",2014-12-16,881,758,NA,123,0,123,0,NA,0,0,100,341690,0,0,0,0,133,26,0,97,6,9,33,34
2014-12-16,"Kenema","Kenema",2014-12-16,3281,3083,NA,63,34,63,0,NA,0,0,99,653013,9,0,0,1,1228,125,0,496,5,0,262,52.8
2014-12-16,"Koinadugu","Koinadugu",2014-12-16,255,227,NA,28,0,28,0,NA,0,0,99,335471,0,0,0,1,129,29,32,90,0,32,34,37.8
2014-12-16,"Kono","Kono",2014-12-16,1437,1033,NA,404,69,392,12,NA,0,0,98,325003,0,0,0,0,163,111,1,124,2,19,53,42.7
2014-12-16,"Moyamba","Moyamba",2014-12-16,1740,1642,NA,98,0,98,0,NA,0,0,100,278119,12,3,0,0,352,72,1,173,9,20,49,28.3
2014-12-16,"National","National",2014-12-16,55932,37260,NA,16135,171,16454,43,NA,61,106,98,6348350,132,17,0,55,9249,1592,79,6757,158,208,2076,30.7
2014-12-16,"Port Loko","Port Loko",2014-12-16,8597,2406,NA,6191,42,6138,21,NA,32,36,98,557978,38,10,0,26,1075,280,1,1044,74,1,289,27.7
2014-12-16,"Pujehun","Pujehun",2014-12-16,1222,1222,NA,0,0,0,0,NA,0,0,100,335574,1,0,0,0,31,17,0,31,3,2,16,51.6
2014-12-16,"Tonkolili","Tonkolili",2014-12-16,3283,2220,NA,1063,0,1060,0,NA,3,0,100,434937,0,0,0,0,378,85,4,400,4,21,104,26
2014-12-16,"Western area rural","Western area rural",2014-12-16,8318,6129,NA,1614,0,2071,2,NA,3,0,98,263619,20,1,0,8,1170,196,0,955,12,2,266,27.9
2014-12-16,"Western area urban","Western area urban",2014-12-16,14086,8763,NA,3496,0,3428,6,NA,23,0,98,1040888,25,2,0,18,2507,378,1,1571,8,4,399,25.4
2014-12-17,"Bo","Bo",2014-12-17,2020,1275,0,745,0,745,0,0,0,0,100,654142,16,0,0,0,736,124,1,297,8,43,91,30.6
2014-12-17,"Bombali","Bombali",2014-12-17,6951,5387,0,1564,0,1564,0,0,0,84,100,494139,23,1,0,2,946,122,6,912,22,19,248,27.2
2014-12-17,"Bonthe","Bonthe",2014-12-17,307,165,0,142,0,142,0,0,0,0,100,168729,13,0,0,0,98,10,0,4,1,1,4,100
2014-12-17,"Kailahun","Kailahun",2014-12-17,3577,3034,0,543,23,543,0,0,0,0,100,465048,1,0,0,0,356,18,32,565,4,35,228,40.4
2014-12-17,"Kambia","Kambia",2014-12-17,881,758,0,123,0,123,0,0,0,0,100,341690,15,1,0,5,148,27,0,102,6,9,36,35.3
2014-12-17,"Kenema","Kenema",2014-12-17,3281,3083,0,63,0,63,0,0,0,0,100,653013,6,2,0,0,1234,127,0,496,5,0,262,52.8
2014-12-17,"Koinadugu","Koinadugu",2014-12-17,255,227,0,28,0,28,0,0,0,0,100,335471,0,0,0,0,129,29,32,90,0,32,34,37.8
2014-12-17,"Kono","Kono",2014-12-17,1494,1038,0,456,34,448,8,0,0,0,100,325003,0,0,0,0,163,111,1,124,2,19,53,42.7
2014-12-17,"Moyamba","Moyamba",2014-12-17,1740,1642,0,98,0,98,0,0,0,0,100,278119,6,1,0,1,358,73,1,174,9,20,50,28.7
2014-12-17,"National","National",2014-12-17,56753,38017,0,18601,514,18402,32,167,400,99,NA,6348350,195,9,0,51,9444,1601,79,6808,158,208,2095,30.8
2014-12-17,"Port Loko","Port Loko",2014-12-17,8645,2442,0,6203,48,6138,21,0,44,36,99,557978,39,1,0,22,1114,281,1,1066,74,1,295,27.7
2014-12-17,"Pujehun","Pujehun",2014-12-17,1222,1222,0,0,0,0,0,0,0,0,NA,335574,3,0,0,0,34,17,0,31,3,2,16,51.6
2014-12-17,"Tonkolili","Tonkolili",2014-12-17,3283,2220,0,1063,0,1060,0,0,3,0,100,434937,0,0,0,0,378,85,4,400,4,21,105,26.3
2014-12-17,"Western area rural","Western area rural",2014-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263619,14,2,0,3,1184,198,0,958,12,2,267,27.9
2014-12-17,"Western area urban","Western area urban",2014-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040888,59,1,0,18,2566,379,1,1589,8,4,406,25.6
2014-12-18,"Bo","Bo",2014-12-18,2169,1289,0,880,149,880,0,0,0,14,100,654142,1,0,0,0,737,124,44,297,8,43,91,30.6
2014-12-18,"Bombali","Bombali",2014-12-18,6951,5387,0,1564,0,1564,0,0,0,84,100,494139,37,0,0,5,983,122,25,917,22,19,249,27.2
2014-12-18,"Bonthe","Bonthe",2014-12-18,307,165,0,142,0,142,0,0,0,0,100,168729,0,0,0,0,98,10,1,4,1,1,4,100
2014-12-18,"Kailahun","Kailahun",2014-12-18,3650,3034,0,616,73,616,0,0,0,0,100,465048,1,0,0,0,357,18,67,565,4,35,228,40.4
2014-12-18,"Kambia","Kambia",2014-12-18,899,762,0,127,18,126,1,0,0,4,100,341690,1,0,0,0,149,27,9,102,6,9,36,35.3
2014-12-18,"Kenema","Kenema",2014-12-18,3292,3083,0,76,13,76,0,0,0,0,100,653013,7,0,0,0,1241,127,0,496,5,0,262,52.8
2014-12-18,"Koinadugu","Koinadugu",2014-12-18,255,227,0,28,0,28,0,0,0,0,100,335471,5,0,0,0,134,29,64,90,0,32,34,37.8
2014-12-18,"Kono","Kono",2014-12-18,1494,1038,0,456,34,449,1,0,6,0,100,325003,18,3,0,11,181,114,20,135,2,19,60,44.4
2014-12-18,"Moyamba","Moyamba",2014-12-18,1740,1642,0,98,0,98,0,0,0,0,100,278119,0,0,0,0,358,73,21,174,9,20,50,28.7
2014-12-18,"National","National",2014-12-18,57229,38511,5,18564,512,18353,23,0,194,5781296715,NA,6348350,150,15,0,48,9594,1616,287,6856,158,208,2111,30.8
2014-12-18,"Port Loko","Port Loko",2014-12-18,8813,2524,5,6284,168,6233,8,0,43,82,99,557978,26,1,0,14,1140,282,2,1080,74,1,297,27.5
2014-12-18,"Pujehun","Pujehun",2014-12-18,1222,1222,0,0,0,0,0,0,0,0,NA,335574,2,0,0,0,36,17,2,31,3,2,16,51.6
2014-12-18,"Tonkolili","Tonkolili",2014-12-18,3283,2220,0,1063,0,1060,0,0,3,0,100,434937,0,0,0,0,378,85,25,400,4,21,107,26.8
2014-12-18,"Western area rural","Western area rural",2014-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263619,19,2,0,7,1203,200,2,965,12,2,268,27.8
2014-12-18,"Western area urban","Western area urban",2014-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040888,33,9,0,11,2599,388,5,1600,8,4,409,25.6
2014-12-20,"Bo","Bo",2014-12-20,2169,1393,0,776,0,776,0,0,0,0,100,654142,1,1,0,1,751,126,44,299,8,43,96,32.1
2014-12-20,"Bombali","Bombali",2014-12-20,7024,5529,0,1495,0,1495,0,0,0,0,100,494139,19,1,0,5,1022,123,25,927,22,19,254,27.4
2014-12-20,"Bonthe","Bonthe",2014-12-20,307,178,0,128,0,128,0,0,0,13,100,168729,18,0,0,1,116,10,1,5,1,1,5,100
2014-12-20,"Kailahun","Kailahun",2014-12-20,3650,3381,0,269,0,269,0,0,0,0,100,465048,0,0,0,0,357,18,67,565,4,35,228,40.4
2014-12-20,"Kambia","Kambia",2014-12-20,899,762,0,137,0,136,1,0,0,0,100,341690,3,0,0,0,157,28,9,103,6,9,37,35.9
2014-12-20,"Kenema","Kenema",2014-12-20,3299,3083,0,83,5,83,0,0,0,0,100,653013,10,3,0,0,1259,131,0,496,5,0,262,52.8
2014-12-20,"Koinadugu","Koinadugu",2014-12-20,255,227,0,28,0,28,0,0,0,0,100,335471,0,0,0,0,134,29,64,90,0,32,36,40
2014-12-20,"Kono","Kono",2014-12-20,1526,1038,0,488,14,481,7,0,0,0,100,325003,0,0,0,0,181,114,20,135,2,19,69,51.1
2014-12-20,"Moyamba","Moyamba",2014-12-20,1747,1642,0,105,0,105,0,0,0,0,100,278119,7,0,0,0,379,74,21,177,9,20,51,28.8
2014-12-20,"National","National",2014-12-20,57837,39385,0,18318,407,18246,17,0,55,246,1297,6348350,147,19,0,29,9922,1661,287,6932,158,208,2163,31.2
2014-12-20,"Port Loko","Port Loko",2014-12-20,8863,2578,0,6285,24,6238,9,0,38,64,99,557978,10,2,0,9,1169,284,2,1094,74,1,300,27.4
2014-12-20,"Pujehun","Pujehun",2014-12-20,1222,1222,0,0,0,0,0,0,0,0,NA,335574,5,0,0,0,41,17,2,31,3,2,16,51.6
2014-12-20,"Tonkolili","Tonkolili",2014-12-20,3283,2220,0,1063,0,1060,0,0,3,0,100,434937,7,2,0,3,389,87,25,406,4,21,111,27.3
2014-12-20,"Western area rural","Western area rural",2014-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263619,18,4,0,1,1235,208,2,969,12,2,272,28.1
2014-12-20,"Western area urban","Western area urban",2014-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040888,49,6,0,9,2732,412,5,1635,8,4,426,26.1
2014-12-21,"Bo","Bo",2014-12-21,2169,1393,0,776,0,776,0,0,0,0,100,654142,11,2,0,0,762,128,44,299,8,43,96,32.1
2014-12-21,"Bombali","Bombali",2014-12-21,7024,5529,0,1495,0,1495,0,0,0,0,100,494139,0,0,0,4,1022,123,25,931,22,19,257,27.6
2014-12-21,"Bonthe","Bonthe",2014-12-21,307,178,0,128,0,128,0,0,0,0,100,168729,5,0,0,0,121,10,1,5,1,1,5,100
2014-12-21,"Kailahun","Kailahun",2014-12-21,3650,3381,0,269,0,269,0,0,0,0,100,465048,1,0,0,0,358,18,67,565,4,35,228,40.4
2014-12-21,"Kambia","Kambia",2014-12-21,899,762,0,137,18,136,1,0,0,0,100,341690,7,1,0,0,164,29,9,103,6,9,37,35.9
2014-12-21,"Kenema","Kenema",2014-12-21,3299,3083,0,83,5,83,0,0,0,0,100,653013,7,1,0,0,1266,132,0,496,5,0,262,52.8
2014-12-21,"Koinadugu","Koinadugu",2014-12-21,255,227,0,28,0,28,0,0,0,0,100,335471,7,1,0,0,141,30,64,90,0,32,36,40
2014-12-21,"Kono","Kono",2014-12-21,1594,1103,0,491,68,484,6,0,0,65,100,325003,0,0,0,0,181,114,20,135,2,19,69,51.1
2014-12-21,"Moyamba","Moyamba",2014-12-21,1747,1642,0,105,0,105,0,0,0,0,100,278119,9,0,0,1,388,74,21,178,9,20,52,29.2
2014-12-21,"National","National",2014-12-21,57947,39508,0,18305,133,18266,24,0,28,109,99,6348350,204,16,0,43,10126,1677,287,6975,158,208,2190,31.4
2014-12-21,"Port Loko","Port Loko",2014-12-21,8905,2636,0,6269,42,6238,14,0,17,21,99,557978,31,1,0,11,1200,285,2,1105,74,1,302,27.3
2014-12-21,"Pujehun","Pujehun",2014-12-21,1222,1222,0,0,0,0,0,0,0,0,NA,335574,6,0,0,0,47,17,2,31,3,2,16,51.6
2014-12-21,"Tonkolili","Tonkolili",2014-12-21,3283,2220,0,1063,0,1060,0,0,3,0,100,434937,7,0,0,7,396,87,25,413,4,21,114,27.6
2014-12-21,"Western area rural","Western area rural",2014-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263619,43,2,0,5,1278,210,2,974,12,2,275,28.2
2014-12-21,"Western area urban","Western area urban",2014-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040888,70,8,0,15,2802,420,5,1650,8,4,441,26.7
2014-12-22,"Bo","Bo",2014-12-22,2169,1571,0,598,0,597,1,0,0,178,100,654142,6,3,0,0,768,131,44,299,8,43,97,32.4
2014-12-22,"Bombali","Bombali",2014-12-22,7024,5529,0,1495,0,1495,0,0,0,0,100,494139,14,0,0,11,1036,123,25,942,22,19,259,27.5
2014-12-22,"Bonthe","Bonthe",2014-12-22,307,178,0,128,0,128,0,0,0,0,100,168729,0,0,0,0,121,10,1,5,1,1,5,100
2014-12-22,"Kailahun","Kailahun",2014-12-22,3577,3391,0,186,0,186,0,0,0,0,100,465048,1,0,0,0,359,18,67,565,4,35,228,40.4
2014-12-22,"Kambia","Kambia",2014-12-22,899,762,0,136,0,136,0,0,0,0,100,341690,1,0,0,1,165,29,9,104,6,9,37,35.6
2014-12-22,"Kenema","Kenema",2014-12-22,3299,3083,0,80,0,80,0,0,0,0,100,653013,6,7,0,0,1272,139,0,496,5,0,262,52.8
2014-12-22,"Koinadugu","Koinadugu",2014-12-22,255,227,0,28,0,28,0,0,0,0,100,335471,0,0,0,0,141,30,64,90,0,32,40,44.4
2014-12-22,"Kono","Kono",2014-12-22,1636,1103,0,533,42,529,4,0,0,0,100,325003,24,1,0,2,205,115,20,137,2,19,73,53.3
2014-12-22,"Moyamba","Moyamba",2014-12-22,1806,1703,0,103,66,103,0,0,0,61,100,278119,6,2,0,0,394,76,21,178,9,20,52,29.2
2014-12-22,"National","National",2014-12-22,58732,40390,0,18204,291,18032,44,0,128,522,99,6348350,160,23,0,42,10286,1700,287,7017,158,208,2216,31.6
2014-12-22,"Port Loko","Port Loko",2014-12-22,8951,2636,0,6315,46,6248,20,0,47,0,99,557978,13,0,0,5,1213,285,2,1110,74,1,304,27.4
2014-12-22,"Pujehun","Pujehun",2014-12-22,1222,1222,0,0,0,0,0,0,0,0,NA,335574,0,0,0,0,47,17,2,31,3,2,16,51.6
2014-12-22,"Tonkolili","Tonkolili",2014-12-22,3283,2220,0,1063,0,1060,0,0,3,0,100,434937,12,2,0,1,408,89,25,414,4,21,115,27.8
2014-12-22,"Western area rural","Western area rural",2014-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263619,29,5,0,4,1307,215,2,978,12,2,279,28.5
2014-12-22,"Western area urban","Western area urban",2014-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040888,48,3,0,18,2850,423,5,1668,8,4,449,26.9
2014-12-23,"Bo","Bo",2014-12-23,2169,1571,0,598,0,597,1,0,0,0,100,654142,15,1,0,0,783,132,44,299,8,43,98,32.8
2014-12-23,"Bombali","Bombali",2014-12-23,7089,5686,0,1403,65,1399,4,0,0,157,100,494139,10,0,0,8,1046,123,25,950,22,19,259,27.3
2014-12-23,"Bonthe","Bonthe",2014-12-23,307,296,0,10,0,10,0,0,0,118,100,168729,6,0,0,0,127,10,1,5,1,1,5,100
2014-12-23,"Kailahun","Kailahun",2014-12-23,3655,3391,0,264,78,264,0,0,0,0,100,465048,1,0,0,0,360,18,67,565,4,35,228,40.4
2014-12-23,"Kambia","Kambia",2014-12-23,899,762,0,136,0,135,1,0,0,0,100,341690,0,0,0,0,165,29,9,104,6,9,38,36.5
2014-12-23,"Kenema","Kenema",2014-12-23,3299,3097,0,66,0,66,0,0,0,14,100,653013,14,2,0,0,1286,141,0,496,5,0,262,52.8
2014-12-23,"Koinadugu","Koinadugu",2014-12-23,255,227,0,28,0,28,0,0,0,0,100,335471,10,3,0,1,151,33,64,91,0,32,40,44
2014-12-23,"Kono","Kono",2014-12-23,1636,1103,0,533,0,526,7,0,0,0,100,325003,18,0,0,3,223,115,20,140,2,19,73,52.1
2014-12-23,"Moyamba","Moyamba",2014-12-23,1827,1703,0,124,21,124,0,0,0,0,100,278119,0,0,0,0,394,76,21,178,9,20,52,29.2
2014-12-23,"National","National",2014-12-23,58945,41043,0,17764,213,17665,37,0,62,653,100,6348350,168,17,0,58,10454,1717,287,7075,158,208,2235,31.6
2014-12-23,"Port Loko","Port Loko",2014-12-23,9000,2694,0,6306,49,6258,14,0,34,58,99,557978,26,6,0,26,1239,291,2,1136,74,1,311,27.4
2014-12-23,"Pujehun","Pujehun",2014-12-23,1222,1222,0,0,0,0,0,0,0,0,NA,335574,5,0,0,0,52,17,2,31,3,2,16,51.6
2014-12-23,"Tonkolili","Tonkolili",2014-12-23,3283,2220,0,1063,0,1060,0,0,3,0,100,434937,4,0,0,2,412,89,25,416,4,21,117,28.1
2014-12-23,"Western area rural","Western area rural",2014-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263619,20,3,0,1,1327,218,2,979,12,2,284,29
2014-12-23,"Western area urban","Western area urban",2014-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040888,39,2,0,17,2889,425,5,1685,8,4,452,26.8
2014-12-24,"Bo","Bo",2014-12-24,2269,1571,0,698,100,696,2,0,0,0,100,654142,11,2,0,2,794,134,44,301,8,43,100,33.2
2014-12-24,"Bombali","Bombali",2014-12-24,7089,5686,0,1403,65,1399,4,0,0,0,100,494139,15,0,0,0,1061,123,25,950,22,19,259,27.3
2014-12-24,"Bonthe","Bonthe",2014-12-24,307,296,0,10,0,10,0,0,0,0,100,168729,3,0,0,0,130,10,1,5,1,1,5,100
2014-12-24,"Kailahun","Kailahun",2014-12-24,3658,3507,0,151,3,150,1,0,0,116,100,465048,2,0,0,0,362,18,67,565,4,35,228,40.4
2014-12-24,"Kambia","Kambia",2014-12-24,902,768,0,134,3,132,1,0,1,6,99,341690,11,5,0,3,176,34,9,107,6,9,41,38.3
2014-12-24,"Kenema","Kenema",2014-12-24,3299,3097,0,66,0,66,0,0,0,0,100,653013,13,4,0,0,1299,145,0,496,5,0,262,52.8
2014-12-24,"Koinadugu","Koinadugu",2014-12-24,255,227,0,28,0,28,0,0,0,0,100,335471,0,0,0,0,151,33,64,91,0,32,40,44
